1	1	400
1	2	400
1	3	400
1	4	400
1	5	400
1	6	400
1	7	400
1	8	400
1	9	400
1	10	400
1	11	400
1	12	400
1	13	400
1	14	400
1	15	400
1	16	400
1	17	400
1	18	400
1	19	400
1	20	400
1	21	400
1	22	400
1	23	400
1	24	400
1	25	400
1	26	400
1	27	400
1	28	400
1	29	400
1	30	400
1	31	400
1	32	400
1	33	400
1	34	400
1	35	400
1	36	400
1	37	400
1	38	400
1	39	400
1	40	400
1	41	400
1	42	400
1	43	400
1	44	400
1	45	400
1	46	400
1	47	400
1	48	400
1	49	400
1	50	400
2	1	400
2	2	400
2	3	400
2	4	400
2	5	400
2	6	400
2	7	400
2	8	400
2	9	400
2	10	400
2	11	400
2	12	400
2	13	400
2	14	400
2	15	400
2	16	400
2	17	400
2	18	400
2	19	400
2	20	400
2	21	400
2	22	400
2	23	400
2	24	400
2	25	400
2	26	400
2	27	400
2	28	400
2	29	400
2	30	400
2	31	400
2	32	400
2	33	400
2	34	400
2	35	400
2	36	400
2	37	400
2	38	400
2	39	400
2	40	400
2	41	400
2	42	400
2	43	400
2	44	400
2	45	400
2	46	400
2	47	400
2	48	400
2	49	400
2	50	400
3	1	400
3	2	400
3	3	400
3	4	400
3	5	400
3	6	400
3	7	400
3	8	400
3	9	400
3	10	400
3	11	400
3	12	400
3	13	400
3	14	400
3	15	400
3	16	400
3	17	400
3	18	400
3	19	400
3	20	400
3	21	400
3	22	400
3	23	400
3	24	400
3	25	400
3	26	400
3	27	400
3	28	400
3	29	400
3	30	400
3	31	400
3	32	400
3	33	400
3	34	400
3	35	400
3	36	400
3	37	400
3	38	400
3	39	400
3	40	400
3	41	400
3	42	400
3	43	400
3	44	400
3	45	400
3	46	400
3	47	400
3	48	400
3	49	400
3	50	400
4	1	400
4	2	400
4	3	400
4	4	400
4	5	400
4	6	400
4	7	400
4	8	400
4	9	400
4	10	400
4	11	400
4	12	400
4	13	400
4	14	400
4	15	400
4	16	400
4	17	400
4	18	400
4	19	400
4	20	400
4	21	400
4	22	400
4	23	400
4	24	400
4	25	400
4	26	400
4	27	400
4	28	400
4	29	400
4	30	400
4	31	400
4	32	400
4	33	400
4	34	400
4	35	400
4	36	400
4	37	400
4	38	400
4	39	400
4	40	400
4	41	400
4	42	400
4	43	400
4	44	400
4	45	400
4	46	400
4	47	400
4	48	400
4	49	400
4	50	400
5	1	400
5	2	400
5	3	400
5	4	400
5	5	400
5	6	400
5	7	400
5	8	400
5	9	400
5	10	400
5	11	400
5	12	400
5	13	400
5	14	400
5	15	400
5	16	400
5	17	400
5	18	400
5	19	400
5	20	400
5	21	400
5	22	400
5	23	400
5	24	400
5	25	400
5	26	400
5	27	400
5	28	400
5	29	400
5	30	400
5	31	400
5	32	400
5	33	400
5	34	400
5	35	400
5	36	400
5	37	400
5	38	400
5	39	400
5	40	400
5	41	400
5	42	400
5	43	400
5	44	400
5	45	400
5	46	400
5	47	400
5	48	400
5	49	400
5	50	400
6	1	400
6	2	400
6	3	400
6	4	400
6	5	400
6	6	400
6	7	400
6	8	400
6	9	400
6	10	400
6	11	400
6	12	400
6	13	400
6	14	400
6	15	400
6	16	400
6	17	400
6	18	400
6	19	400
6	20	400
6	21	400
6	22	400
6	23	400
6	24	400
6	25	400
6	26	400
6	27	400
6	28	400
6	29	400
6	30	400
6	31	400
6	32	400
6	33	400
6	34	400
6	35	400
6	36	400
6	37	400
6	38	400
6	39	400
6	40	400
6	41	400
6	42	400
6	43	400
6	44	400
6	45	400
6	46	400
6	47	400
6	48	400
6	49	400
6	50	400
7	1	400
7	2	400
7	3	400
7	4	400
7	5	400
7	6	400
7	7	400
7	8	400
7	9	400
7	10	400
7	11	400
7	12	400
7	13	400
7	14	400
7	15	400
7	16	400
7	17	400
7	18	400
7	19	400
7	20	400
7	21	400
7	22	400
7	23	400
7	24	400
7	25	400
7	26	400
7	27	400
7	28	400
7	29	400
7	30	400
7	31	400
7	32	400
7	33	400
7	34	400
7	35	400
7	36	400
7	37	400
7	38	400
7	39	400
7	40	400
7	41	400
7	42	400
7	43	400
7	44	400
7	45	400
7	46	400
7	47	400
7	48	400
7	49	400
7	50	400
8	1	400
8	2	400
8	3	400
8	4	400
8	5	400
8	6	400
8	7	400
8	8	400
8	9	400
8	10	400
8	11	400
8	12	400
8	13	400
8	14	400
8	15	400
8	16	400
8	17	400
8	18	400
8	19	400
8	20	400
8	21	400
8	22	400
8	23	400
8	24	400
8	25	400
8	26	400
8	27	400
8	28	400
8	29	400
8	30	400
8	31	400
8	32	400
8	33	400
8	34	400
8	35	400
8	36	400
8	37	400
8	38	400
8	39	400
8	40	400
8	41	400
8	42	400
8	43	400
8	44	400
8	45	400
8	46	400
8	47	400
8	48	400
8	49	400
8	50	400
9	1	400
9	2	400
9	3	400
9	4	400
9	5	400
9	6	400
9	7	400
9	8	400
9	9	400
9	10	400
9	11	400
9	12	400
9	13	400
9	14	400
9	15	400
9	16	400
9	17	400
9	18	400
9	19	400
9	20	400
9	21	400
9	22	400
9	23	400
9	24	400
9	25	400
9	26	400
9	27	400
9	28	400
9	29	400
9	30	400
9	31	400
9	32	400
9	33	400
9	34	400
9	35	400
9	36	400
9	37	400
9	38	400
9	39	400
9	40	400
9	41	400
9	42	400
9	43	400
9	44	400
9	45	400
9	46	400
9	47	400
9	48	400
9	49	400
9	50	400
10	1	400
10	2	400
10	3	400
10	4	400
10	5	400
10	6	400
10	7	400
10	8	400
10	9	400
10	10	400
10	11	400
10	12	400
10	13	400
10	14	400
10	15	400
10	16	400
10	17	400
10	18	400
10	19	400
10	20	400
10	21	400
10	22	400
10	23	400
10	24	400
10	25	400
10	26	400
10	27	400
10	28	400
10	29	400
10	30	400
10	31	400
10	32	400
10	33	400
10	34	400
10	35	400
10	36	400
10	37	400
10	38	400
10	39	400
10	40	400
10	41	400
10	42	400
10	43	400
10	44	400
10	45	400
10	46	400
10	47	400
10	48	400
10	49	400
10	50	400
11	1	400
11	2	400
11	3	400
11	4	400
11	5	400
11	6	400
11	7	400
11	8	400
11	9	400
11	10	400
11	11	400
11	12	400
11	13	400
11	14	400
11	15	400
11	16	400
11	17	400
11	18	400
11	19	400
11	20	400
11	21	400
11	22	400
11	23	400
11	24	400
11	25	400
11	26	400
11	27	400
11	28	400
11	29	400
11	30	400
11	31	400
11	32	400
11	33	400
11	34	400
11	35	400
11	36	400
11	37	400
11	38	400
11	39	400
11	40	400
11	41	400
11	42	400
11	43	400
11	44	400
11	45	400
11	46	400
11	47	400
11	48	400
11	49	400
11	50	400
12	1	400
12	2	400
12	3	400
12	4	400
12	5	400
12	6	400
12	7	400
12	8	400
12	9	400
12	10	400
12	11	400
12	12	400
12	13	400
12	14	400
12	15	400
12	16	400
12	17	400
12	18	400
12	19	400
12	20	400
12	21	400
12	22	400
12	23	400
12	24	400
12	25	400
12	26	400
12	27	400
12	28	400
12	29	400
12	30	400
12	31	400
12	32	400
12	33	400
12	34	400
12	35	400
12	36	400
12	37	400
12	38	400
12	39	400
12	40	400
12	41	400
12	42	400
12	43	400
12	44	400
12	45	400
12	46	400
12	47	400
12	48	400
12	49	400
12	50	400
13	1	400
13	2	400
13	3	400
13	4	400
13	5	400
13	6	400
13	7	400
13	8	400
13	9	400
13	10	400
13	11	400
13	12	400
13	13	400
13	14	400
13	15	400
13	16	400
13	17	400
13	18	400
13	19	400
13	20	400
13	21	400
13	22	400
13	23	400
13	24	400
13	25	400
13	26	400
13	27	400
13	28	400
13	29	400
13	30	400
13	31	400
13	32	400
