1	1	100
1	2	200
1	3	100
1	4	200
1	5	100
1	6	100
1	7	200
1	8	100
1	9	200
1	10	100
1	11	100
1	12	200
1	13	100
1	14	200
1	15	100
1	16	100
1	17	200
1	18	100
1	19	200
1	20	100
1	21	100
1	22	200
1	23	100
1	24	200
1	25	100
1	26	100
1	27	200
1	28	100
1	29	200
1	30	100
1	31	100
1	32	200
1	33	100
1	34	200
1	35	100
1	36	100
1	37	200
1	38	100
1	39	200
1	40	100
1	41	100
1	42	200
1	43	100
1	44	200
1	45	100
1	46	100
1	47	200
1	48	100
1	49	200
1	50	100
1	51	100
1	52	200
1	53	100
1	54	200
1	55	100
1	56	100
1	57	200
1	58	100
1	59	200
1	60	100
1	61	100
1	62	200
1	63	100
1	64	200
1	65	100
1	66	100
1	67	200
1	68	100
1	69	200
1	70	100
1	71	100
1	72	200
1	73	100
1	74	200
1	75	100
1	76	100
1	77	200
1	78	100
1	79	200
1	80	100
1	81	100
1	82	200
1	83	100
1	84	200
1	85	100
1	86	100
1	87	200
1	88	100
1	89	200
1	90	100
1	91	100
1	92	200
1	93	100
1	94	200
1	95	100
1	96	100
1	97	200
1	98	100
1	99	200
1	100	100
2	1	200
2	2	100
2	3	200
2	4	100
2	5	200
2	6	200
2	7	100
2	8	200
2	9	100
2	10	200
2	11	200
2	12	100
2	13	200
2	14	100
2	15	200
2	16	200
2	17	100
2	18	200
2	19	100
2	20	200
2	21	200
2	22	100
2	23	200
2	24	100
2	25	200
2	26	200
2	27	100
2	28	200
2	29	100
2	30	200
2	31	200
2	32	100
2	33	200
2	34	100
2	35	200
2	36	200
2	37	100
2	38	200
2	39	100
2	40	200
2	41	200
2	42	100
2	43	200
2	44	100
2	45	200
2	46	200
2	47	100
2	48	200
2	49	100
2	50	200
2	51	200
2	52	100
2	53	200
2	54	100
2	55	200
2	56	200
2	57	100
2	58	200
2	59	100
2	60	200
2	61	200
2	62	100
2	63	200
2	64	100
2	65	200
2	66	200
2	67	100
2	68	200
2	69	100
2	70	200
2	71	200
2	72	100
2	73	200
2	74	100
2	75	200
2	76	200
2	77	100
2	78	200
2	79	100
2	80	200
2	81	200
2	82	100
2	83	200
2	84	100
2	85	200
2	86	200
2	87	100
2	88	200
2	89	100
2	90	200
2	91	200
2	92	100
2	93	200
2	94	100
2	95	200
2	96	200
2	97	100
2	98	200
2	99	100
2	100	200
3	1	100
3	2	300
3	3	200
3	4	100
3	5	200
3	6	100
3	7	300
3	8	200
3	9	100
3	10	200
3	11	100
3	12	300
3	13	200
3	14	100
3	15	200
3	16	100
3	17	300
3	18	200
3	19	100
3	20	200
3	21	100
3	22	300
3	23	200
3	24	100
3	25	200
3	26	100
3	27	300
3	28	200
3	29	100
3	30	200
3	31	100
3	32	300
3	33	200
3	34	100
3	35	200
3	36	100
3	37	300
3	38	200
3	39	100
3	40	200
3	41	100
3	42	300
3	43	200
3	44	100
3	45	200
3	46	100
3	47	300
3	48	200
3	49	100
3	50	200
3	51	100
3	52	300
3	53	200
3	54	100
3	55	200
3	56	100
3	57	300
3	58	200
3	59	100
3	60	200
3	61	100
3	62	300
3	63	200
3	64	100
3	65	200
3	66	100
3	67	300
3	68	200
3	69	100
3	70	200
3	71	100
3	72	300
3	73	200
3	74	100
3	75	200
3	76	100
3	77	300
3	78	200
3	79	100
3	80	200
3	81	100
3	82	300
3	83	200
3	84	100
3	85	200
3	86	100
3	87	300
3	88	200
3	89	100
3	90	200
3	91	100
3	92	300
3	93	200
3	94	100
3	95	200
3	96	100
3	97	300
3	98	200
3	99	100
3	100	200
4	1	300
4	2	200
4	3	100
4	4	300
4	5	200
4	6	300
4	7	200
4	8	100
4	9	300
4	10	200
4	11	300
4	12	200
4	13	100
4	14	300
4	15	200
4	16	300
4	17	200
4	18	100
4	19	300
4	20	200
4	21	300
4	22	200
4	23	100
4	24	300
4	25	200
4	26	300
4	27	200
4	28	100
4	29	300
4	30	200
4	31	300
4	32	200
4	33	100
4	34	300
4	35	200
4	36	300
4	37	200
4	38	100
4	39	300
4	40	200
4	41	300
4	42	200
4	43	100
4	44	300
4	45	200
4	46	300
4	47	200
4	48	100
4	49	300
4	50	200
4	51	300
4	52	200
4	53	100
4	54	300
4	55	200
4	56	300
4	57	200
4	58	100
4	59	300
4	60	200
4	61	300
4	62	200
4	63	100
4	64	300
4	65	200
4	66	300
4	67	200
4	68	100
4	69	300
4	70	200
4	71	300
4	72	200
4	73	100
4	74	300
4	75	200
4	76	300
4	77	200
4	78	100
4	79	300
4	80	200
4	81	300
4	82	200
4	83	100
4	84	300
4	85	200
4	86	300
4	87	200
4	88	100
4	89	300
4	90	200
4	91	300
4	92	200
4	93	100
4	94	300
4	95	200
4	96	300
4	97	200
4	98	100
4	99	300
4	100	200
5	1	200
5	2	300
5	3	200
5	4	300
5	5	100
5	6	200
5	7	300
5	8	200
5	9	300
5	10	100
5	11	200
5	12	300
5	13	200
5	14	300
5	15	100
5	16	200
5	17	300
5	18	200
5	19	300
5	20	100
5	21	200
5	22	300
5	23	200
5	24	300
5	25	100
5	26	200
5	27	300
5	28	200
5	29	300
5	30	100
5	31	200
5	32	300
5	33	200
5	34	300
5	35	100
5	36	200
5	37	300
5	38	200
5	39	300
5	40	100
5	41	200
5	42	300
5	43	200
5	44	300
5	45	100
5	46	200
5	47	300
5	48	200
5	49	300
5	50	100
5	51	200
5	52	300
5	53	200
5	54	300
5	55	100
5	56	200
5	57	300
5	58	200
5	59	300
5	60	100
5	61	200
5	62	300
5	63	200
5	64	300
5	65	100
5	66	200
5	67	300
5	68	200
5	69	300
5	70	100
5	71	200
5	72	300
5	73	200
5	74	300
5	75	100
5	76	200
5	77	300
5	78	200
5	79	300
5	80	100
5	81	200
5	82	300
5	83	200
5	84	300
5	85	100
5	86	200
5	87	300
5	88	200
5	89	300
5	90	100
5	91	200
5	92	300
5	93	200
5	94	300
5	95	100
5	96	200
5	97	300
5	98	200
5	99	300
5	100	100
6	1	100
6	2	200
6	3	100
6	4	200
6	5	100
6	6	100
6	7	200
6	8	100
6	9	200
6	10	100
6	11	100
6	12	200
6	13	100
6	14	200
6	15	100
6	16	100
6	17	200
6	18	100
6	19	200
6	20	100
6	21	100
6	22	200
6	23	100
6	24	200
6	25	100
6	26	100
6	27	200
6	28	100
6	29	200
6	30	100
6	31	100
6	32	200
6	33	100
6	34	200
6	35	100
6	36	100
6	37	200
6	38	100
6	39	200
6	40	100
6	41	100
6	42	200
6	43	100
6	44	200
6	45	100
6	46	100
6	47	200
6	48	100
6	49	200
6	50	100
6	51	100
6	52	200
6	53	100
6	54	200
6	55	100
6	56	100
6	57	200
6	58	100
6	59	200
6	60	100
6	61	100
6	62	200
6	63	100
6	64	200
6	65	100
6	66	100
6	67	200
6	68	100
6	69	200
6	70	100
6	71	100
6	72	200
6	73	100
6	74	200
6	75	100
6	76	100
6	77	200
6	78	100
6	79	200
6	80	100
6	81	100
6	82	200
6	83	100
6	84	200
6	85	100
6	86	100
6	87	200
6	88	100
6	89	200
6	90	100
6	91	100
6	92	200
6	93	100
6	94	200
6	95	100
6	96	100
6	97	200
6	98	100
6	99	200
6	100	100
7	1	200
7	2	100
7	3	200
7	4	100
7	5	200
7	6	200
7	7	100
7	8	200
7	9	100
7	10	200
7	11	200
7	12	100
7	13	200
7	14	100
7	15	200
7	16	200
7	17	100
7	18	200
7	19	100
7	20	200
7	21	200
7	22	100
7	23	200
7	24	100
7	25	200
7	26	200
7	27	100
7	28	200
7	29	100
7	30	200
7	31	200
7	32	100
7	33	200
7	34	100
7	35	200
7	36	200
7	37	100
7	38	200
7	39	100
7	40	200
7	41	200
7	42	100
7	43	200
7	44	100
7	45	200
7	46	200
7	47	100
7	48	200
7	49	100
7	50	200
7	51	200
7	52	100
7	53	200
7	54	100
7	55	200
7	56	200
7	57	100
7	58	200
7	59	100
7	60	200
7	61	200
7	62	100
7	63	200
7	64	100
7	65	200
7	66	200
7	67	100
7	68	200
7	69	100
7	70	200
7	71	200
7	72	100
7	73	200
7	74	100
7	75	200
7	76	200
7	77	100
7	78	200
7	79	100
7	80	200
7	81	200
7	82	100
7	83	200
7	84	100
7	85	200
7	86	200
7	87	100
7	88	200
7	89	100
7	90	200
7	91	200
7	92	100
7	93	200
7	94	100
7	95	200
7	96	200
7	97	100
7	98	200
7	99	100
7	100	200
8	1	100
8	2	300
8	3	200
8	4	100
8	5	200
8	6	100
8	7	300
8	8	200
8	9	100
8	10	200
8	11	100
8	12	300
8	13	200
8	14	100
8	15	200
8	16	100
8	17	300
8	18	200
8	19	100
8	20	200
8	21	100
8	22	300
8	23	200
8	24	100
8	25	200
8	26	100
8	27	300
8	28	200
8	29	100
8	30	200
8	31	100
8	32	300
8	33	200
8	34	100
8	35	200
8	36	100
8	37	300
8	38	200
8	39	100
8	40	200
8	41	100
8	42	300
8	43	200
8	44	100
8	45	200
8	46	100
8	47	300
8	48	200
8	49	100
8	50	200
8	51	100
8	52	300
8	53	200
8	54	100
8	55	200
8	56	100
8	57	300
8	58	200
8	59	100
8	60	200
8	61	100
8	62	300
8	63	200
8	64	100
8	65	200
8	66	100
8	67	300
8	68	200
8	69	100
8	70	200
8	71	100
8	72	300
8	73	200
8	74	100
8	75	200
8	76	100
8	77	300
8	78	200
8	79	100
8	80	200
8	81	100
8	82	300
8	83	200
8	84	100
8	85	200
8	86	100
8	87	300
8	88	200
